Gail,10843,Valid,H4,4650,Found,01/01/1948 12:00:00 AM,32.700000,-101.600000,United States
Gaines County Park,10844,Valid,H5,13700,Found,01/01/1977 12:00:00 AM,32.833330,-102.733330,United States
Galatia,10847,Valid,L6,23900,Found,01/01/1971 12:00:00 AM,38.641670,-98.883330,United States
Galleta Flat,52414,Valid,H4,392,Found,01/01/2009 12:00:00 AM,32.004150,-110.375030,United States
Gan Gan,10852,Valid,Iron, IVA,83000,Found,01/01/1984 12:00:00 AM,-42.666670,-68.083330,Argentina
Gao-Guenie (b),10855,Valid,CR,344,Found,01/01/2002 12:00:00 AM,11.650000,-2.183330,Burkina Faso
Garabato,10856,Valid,H5,160000,Found,01/01/1995 12:00:00 AM,-28.866670,-60.200000,Argentina
Garden Head,10857,Valid,Iron, IAB-sHH,1296,Found,01/01/1944 12:00:00 AM,49.816670,-108.460000,Canada
Gardner Ridge 98400,10858,Valid,L6,77.8,Found,01/01/1998 12:00:00 AM,-86.933330,-148.550000,Antarctica
Gardner Ridge 98401,10859,Valid,H4,5.3,Found,01/01/1998 12:00:00 AM,-86.933330,-148.550000,Antarctica
Garnett,10862,Valid,H4,4788,Found,01/01/1938 12:00:00 AM,38.266670,-95.250000,United States
Garraf,10863,Valid,L6,8800,Found,01/01/1905 12:00:00 AM,41.266670,1.916670,Spain
Garrison,10864,Valid,H5,5116,Found,01/01/1969 12:00:00 AM,33.863330,-103.346670,United States
Gascoyne Junction,10865,Valid,H5,10000,Found,01/01/1978 12:00:00 AM,-24.500000,115.183330,Australia
Gay Gulch,10867,Valid,Iron, IAB-sHH,483,Found,01/01/1901 12:00:00 AM,63.916670,-139.333330,Canada
Gaylord,10868,Valid,H4,8480,Found,01/01/1983 12:00:00 AM,39.616670,-98.700000,United States
Gebel Kamil,52031,Valid,Iron, ungrouped,1600000,Found,01/01/2009 12:00:00 AM,22.018330,26.087780,Sudan
Genichesk,10871,Valid,L5/6,531,Found,01/01/1927 12:00:00 AM,46.700000,32.600000,Ukraine
Geologists Range 85700,10872,Valid,L6,2409,Found,01/01/1985 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 85701,10873,Valid,L6,438.6,Found,01/01/1985 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99100,10874,Valid,H5,979.5,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99101,10875,Valid,H4,383.9,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99102,10876,Valid,H4,340.6,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99103,10877,Valid,H4-6,119.3,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99104,10878,Valid,L6,100.7,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99105,10879,Valid,L6,51.9,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99106,10880,Valid,H5,62.8,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99107,10881,Valid,L5,50.6,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99108,10882,Valid,H5,89.2,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99109,10883,Valid,H4,129.30000000000001,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99110,10884,Valid,L6,18.5,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99111,10885,Valid,H5,12.4,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99112,10886,Valid,L6,39.6,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99113,10887,Valid,L6,34.799999999999997,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99114,10888,Valid,L6,39.9,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99115,10889,Valid,H6,8.9,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99116,10890,Valid,H6,11.4,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99117,10891,Valid,L6,4.4,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99118,10892,Valid,H6,1.1,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99119,10893,Valid,H6,11.4,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99120,10894,Valid,Howardite,0.5,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99121,10895,Valid,H6,3.6,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,None
Geologists Range 99122,10896,Valid,L6,0.9,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99123,10897,Valid,H6,2.6,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99124,10898,Valid,H6,3.2,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99125,10899,Valid,L6,2.7,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99126,10900,Valid,L6,0.3,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99127,10901,Valid,H6,0.4,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99128,10902,Valid,L6,5.2,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Geologists Range 99129,10903,Valid,L6,579.9,Found,01/01/1999 12:00:00 AM,-82.500000,155.500000,Antarctica
Georgetown,10904,Valid,H6,687,Found,01/01/1967 12:00:00 AM,39.700000,-105.700000,United States
Georgetown (iron),10905,Valid,Iron, IAB-ung,5000,Found,01/01/1988 12:00:00 AM,,,None
Gerona,10906,Valid,H5,148,Found,01/01/1899 12:00:00 AM,41.966670,2.816670,Spain
Gerzeh,10907,Valid,Iron,,Found,01/01/1911 12:00:00 AM,29.316670,31.283330,Egypt
Ghéizel,10908,Valid,H4,375,Found,01/01/1988 12:00:00 AM,29.659720,20.086110,None
Gheriat 001,10909,Valid,H5,20.8,Found,01/01/1990 12:00:00 AM,30.658330,12.306670,None
Gheriat 002,10910,Valid,L6,1125,Found,01/01/1990 12:00:00 AM,30.506670,12.215000,None
Ghubara,10911,Valid,L5,1750000,Found,01/01/1954 12:00:00 AM,19.227780,56.142780,None
Gibeon,10912,Valid,Iron, IVA,26000000,Found,01/01/1836 12:00:00 AM,-25.500000,18.000000,None
Gibson,10913,Valid,Lodranite,67.099999999999994,Found,01/01/1991 12:00:00 AM,-33.683330,121.800000,None
Gila Bend,30664,Valid,L5,3700,Found,01/01/2000 12:00:00 AM,33.033330,-112.616670,None
Gilgoin,10915,Valid,H5,147000,Found,01/01/1889 12:00:00 AM,-30.383330,147.200000,None
Gilzem,10916,Valid,H5,436,Found,01/01/1987 12:00:00 AM,49.873610,6.505560,None
Giroux,10918,Valid,Pallasite, PMG,4275,Found,01/01/1954 12:00:00 AM,49.616670,-96.550000,None
Gladstone (iron),10920,Valid,Iron, IAB-MG,736600,Found,01/01/1915 12:00:00 AM,-23.900000,151.300000,None
Gladstone (stone),10921,Valid,H4,57300,Found,01/01/1936 12:00:00 AM,36.300000,-104.000000,None
Glasgow,10927,Valid,Iron, IIIAB,20400,Found,01/01/1922 12:00:00 AM,37.016670,-85.916670,None
Glasston,10928,Valid,L5,1990,Found,01/01/1969 12:00:00 AM,48.716670,-97.300000,None
Glen Rose (iron),10932,Valid,Iron, ungrouped,11000,Found,01/01/1934 12:00:00 AM,32.250000,-97.716670,None
Glenormiston,10933,Valid,Iron, ungrouped,40800,Found,01/01/1925 12:00:00 AM,-22.900000,138.716670,None
Glenrothes,10934,Valid,H5,13,Found,01/01/1998 12:00:00 AM,56.250000,-3.166670,None
Glorieta Mountain,10935,Valid,Pallasite, PMG-an,148000,Found,01/01/1884 12:00:00 AM,35.600000,-105.800000,None
Gnowangerup,10937,Valid,Iron, IIIAB,33600,Found,01/01/1976 12:00:00 AM,-34.000000,118.100000,None
Goalpara,10938,Valid,Ureilite,2700,Found,01/01/1868 12:00:00 AM,26.166670,90.600000,None
Gobabeb,10939,Valid,H4,27000,Found,01/01/1969 12:00:00 AM,-23.550000,15.033330,Namibia
Gold Basin,10940,Valid,L4,61000,Found,01/01/1995 12:00:00 AM,35.875000,-114.233330,United States
Golden Mile,10941,Valid,H4,378.8,Found,01/01/2000 12:00:00 AM,35.890000,-114.166670,United States
Golden Rule,10942,Valid,L5,797.6,Found,01/01/1999 12:00:00 AM,35.873330,-114.200000,United States
Goldstone Dry Lake,10943,Valid,H6,1.1,Found,01/01/1999 12:00:00 AM,35.373330,-116.908330,United States
Gomez,10944,Valid,L6,47000,Found,01/01/1974 12:00:00 AM,33.181390,-102.401390,United States
Goodland,10945,Valid,L4,3628,Found,01/01/1923 12:00:00 AM,39.350000,-101.666670,United States
Goose Creek,10946,Valid,H5,2132.3000000000002,Found,01/01/1999 12:00:00 AM,37.435000,-98.318330,United States
Goose Lake,10947,Valid,Iron, IAB-sLL,1169500,Found,01/01/1938 12:00:00 AM,41.980000,-120.541670,United States
Goronyo,34019,Valid,H4,11000,Found,01/01/2001 12:00:00 AM,13.266670,5.400000,Nigeria
Gourara,30665,Valid,H6,1272,Found,01/01/2002 12:00:00 AM,29.758830,1.884670,None
Gove,52859,Relict,Relict iron,0,Found,01/01/1979 12:00:00 AM,-12.263330,136.838330,None
Governador Valadares,10950,Valid,Martian (nakhlite),158,Found,01/01/1958 12:00:00 AM,-18.850000,-41.950000,None
Grady (1933),10951,Valid,L3-6,4230,Found,01/01/1933 12:00:00 AM,34.800000,-103.316670,None
Grady (1937),10952,Valid,H3.7,9300,Found,01/01/1937 12:00:00 AM,34.800000,-103.316670,None
Grady (c),10953,Valid,H4,5700,Found,01/01/1970 12:00:00 AM,34.800000,-103.316670,None
Granada Creek,10954,Valid,H,479,Found,01/01/1975 12:00:00 AM,37.966670,-102.333330,None
Grand Rapids,10955,Valid,Iron, ungrouped,51700,Found,01/01/1883 12:00:00 AM,42.966670,-85.766670,None
Grandview,47730,Valid,L5,6400,Found,01/01/2008 12:00:00 AM,32.788333,-101.938333,None
Grant,10957,Valid,Iron, IIIAB,525000,Found,01/01/1929 12:00:00 AM,35.166670,-107.883330,None
Grant County,10958,Valid,L6,2300,Found,01/01/1936 12:00:00 AM,37.466670,-101.433330,United States
Grassland,10959,Valid,L4,4400,Found,01/01/1964 12:00:00 AM,33.116670,-101.583330,United States
Graves Nunataks 06100,45013,Valid,CR2,421.8,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06101,45014,Valid,CV3,3555,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06102,46018,Valid,L5,12497.5,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06103,47367,Valid,L5,1015.8,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06104,47368,Valid,L5,5691,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06105,47369,Valid,L5,4155.5,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06106,48692,Valid,H5,4530,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06107,47370,Valid,LL5,3657.4,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06108,48693,Valid,L5,2323.4,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06109,48694,Valid,L5,1618.9,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06110,49524,Valid,L5,205.4,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06111,49525,Valid,L5,599.6,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06112,48695,Valid,L5,996.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06113,48696,Valid,L5,1254.7,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06114,48697,Valid,L5,906.7,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06115,47371,Valid,L5,456.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06116,49526,Valid,H5,1853.3,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06117,49527,Valid,H5,1022.5,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06118,47372,Valid,H5,775.6,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06119,47373,Valid,L6,1175.7,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06120,47374,Valid,L5,1171.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06121,47375,Valid,L5,1072.8,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06122,47376,Valid,H5,466.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06123,47377,Valid,L5,965,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06124,47378,Valid,LL5,499.1,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06125,47379,Valid,L5,487.2,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06126,49528,Valid,L5,682.1,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06127,47380,Valid,H6,254.1,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06128,45015,Valid,Achondrite-ung,447.6,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06129,45016,Valid,Achondrite-ung,196.5,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06130,45017,Valid,CV3,13.6,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06131,45018,Valid,CM2,7.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06132,47381,Valid,L5,136.5,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06133,47382,Valid,LL6,234,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06134,47383,Valid,L6,89.4,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06135,47384,Valid,H6,207.5,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06136,47385,Valid,L6,170.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06137,47386,Valid,L5,198.7,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06138,47387,Valid,L6,134.6,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06139,47388,Valid,LL5,148,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06140,49529,Valid,L5,139.30000000000001,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06141,49530,Valid,H6,135.4,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06142,49531,Valid,LL5,111.3,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06143,49532,Valid,L5,244.3,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06144,49533,Valid,L6,57.2,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06145,49534,Valid,L5,84.9,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06146,49535,Valid,LL5,192.4,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06147,49536,Valid,LL5,143.5,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06148,49537,Valid,L6,362.6,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06149,49538,Valid,LL5,60.1,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,None
Graves Nunataks 06150,46019,Valid,L6,179.5,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06151,46020,Valid,L5,63.4,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06152,46021,Valid,L5,126.4,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06153,46022,Valid,L5,106.2,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06154,46023,Valid,H5,38.799999999999997,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06155,46024,Valid,H6,24.9,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06156,46025,Valid,L5,7,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06157,45019,Valid,Lunar (anorth),0.8,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06158,46026,Valid,CM2,1.3,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06159,46027,Valid,L5,5.2,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06160,46028,Valid,L5,1.2,Found,01/01/2006 12:00:00 AM,,,None
Graves Nunataks 06161,46029,Valid,L5,0.5,Found,01/01/2006 12:00:00 AM,,,None
