Northwest Africa 2122,32883,Valid,L5,1020,Found,01/01/2002 12:00:00 AM,,,None
Northwest Africa 2123,32884,Valid,H4,351,Found,01/01/2002 12:00:00 AM,,,None
Northwest Africa 2124,32885,Valid,Eucrite,67,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2125,32886,Valid,LL6,7000,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2126,32887,Valid,Eucrite,227,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2127,32888,Valid,L4,45,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2128,32889,Valid,Eucrite,40,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2129,32890,Valid,CK4,994,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2130,32891,Valid,Eucrite,506,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2131,32892,Valid,CO3.8,596,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2132,32893,Valid,Howardite,1006,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2133,32894,Valid,R3.7,120,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2134,32895,Valid,H6,916,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2135,32896,Valid,LL4,421,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2136,32897,Valid,L3.5,1045,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2137,32898,Valid,LL3.7,6174,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2138,32899,Valid,LL4,144,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2139,32900,Valid,LL6,146,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2140,32901,Valid,CV3,314,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2141,32902,Valid,CV3,145,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2142,32903,Valid,Eucrite,421,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2151,32912,Valid,Iron, IAB-sHL,417.44,Found,01/01/2004 12:00:00 AM,0.000000,0.000000,None
Northwest Africa 2152,30871,Valid,L5,226,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2153,30872,Valid,L6,353,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2154,30873,Valid,LL6,233,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2155,30874,Valid,L6,35.799999999999997,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2156,30875,Valid,L6,27,Found,01/01/2004 12:00:00 AM,,,None
Northwest Africa 2157,30876,Valid,H5,114.6,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2158,30877,Valid,L5,9.6,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2159,30878,Valid,L5,89,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2160,30879,Valid,L5,31.3,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2161,30880,Valid,LL4,569.9,Found,01/01/2003 12:00:00 AM,,,None
Northwest Africa 2162,30881,Valid,H5,417.2,Found,01/01/2003 12:00:00 AM,,,None
