Grove Mountains 023125,48077,Valid,L6,0.61,Found,01/01/2003 12:00:00 AM,-72.774167,75.318333,"(-72.774167, 75.318333)"
Grove Mountains 023126,50131,Valid,H5,0.59,Found,01/01/2003 12:00:00 AM,-72.774200,75.318600,"(-72.774200, 75.318600)"
Grove Mountains 023127,50132,Valid,H6,0.98,Found,01/01/2003 12:00:00 AM,-72.774170,75.318890,"(-72.774170, 75.318890)"
Grove Mountains 023128,50133,Valid,H4,0.98,Found,01/01/2003 12:00:00 AM,-72.774170,75.319170,"(-72.774170, 75.319170)"
Grove Mountains 023129,50134,Valid,H5,1.83,Found,01/01/2003 12:00:00 AM,-72.774170,75.319440,"(-72.774170, 75.319440)"
Grove Mountains 023132,48078,Valid,L6,0.61,Found,01/01/2003 12:00:00 AM,-72.774167,75.320278,"(-72.774167, 75.320278)"
Grove Mountains 023133,50135,Valid,L5,0.64,Found,01/01/2003 12:00:00 AM,-72.774170,75.320560,"(-72.774170, 75.320560)"
Grove Mountains 023138,48079,Valid,L4,4.52,Found,01/01/2003 12:00:00 AM,-72.773333,75.336389,"(-72.773333, 75.336389)"
Grove Mountains 023140,50136,Valid,L5,2.16,Found,01/01/2003 12:00:00 AM,-72.773330,75.336390,"(-72.773330, 75.336390)"
Grove Mountains 023141,48080,Valid,L4,1.79,Found,01/01/2003 12:00:00 AM,-72.773333,75.336667,"(-72.773333, 75.336667)"
Grove Mountains 023144,48081,Valid,L4,0.99,Found,01/01/2003 12:00:00 AM,-72.773333,75.337500,"(-72.773333, 75.337500)"
Grove Mountains 023145,48082,Valid,L6,0.82,Found,01/01/2003 12:00:00 AM,-72.773333,75.337778,"(-72.773333, 75.337778)"
Grove Mountains 023146,50137,Valid,L6,0.84,Found,01/01/2003 12:00:00 AM,-72.773330,75.338060,"(-72.773330, 75.338060)"
Grove Mountains 023149,48083,Valid,L6,603.70000000000005,Found,01/01/2003 12:00:00 AM,-72.773056,75.338056,"(-72.773056, 75.338056)"
Grove Mountains 023150,48084,Valid,H4,82.16,Found,01/01/2003 12:00:00 AM,-72.793611,75.282222,"(-72.793611, 75.282222)"
Grove Mountains 023151,48085,Valid,H4,84.73,Found,01/01/2003 12:00:00 AM,-72.775000,75.338889,"(-72.775000, 75.338889)"
Grove Mountains 023152,48086,Valid,L6,1.8,Found,01/01/2003 12:00:00 AM,-72.775000,75.338889,"(-72.775000, 75.338889)"
Grove Mountains 023154,48087,Valid,CV3,1.2,Found,01/01/2003 12:00:00 AM,-72.773611,75.338611,"(-72.773611, 75.338611)"
Grove Mountains 023155,50138,Valid,CV3,0.41,Found,01/01/2003 12:00:00 AM,-72.773600,75.338600,"(-72.773600, 75.338600)"
Grove Mountains 023158,48088,Valid,CV3,1.18,Found,01/01/2003 12:00:00 AM,-72.773889,75.339167,"(-72.773889, 75.339167)"
Grove Mountains 023159,48089,Valid,CV3,1.31,Found,01/01/2003 12:00:00 AM,-72.773889,75.339167,"(-72.773889, 75.339167)"
Grove Mountains 023161,50139,Valid,H5,9.800000000000001,Found,01/01/2003 12:00:00 AM,-72.773900,75.339400,"(-72.773900, 75.339400)"
Grove Mountains 023163,48090,Valid,H4,9.25,Found,01/01/2003 12:00:00 AM,-72.773889,75.339444,"(-72.773889, 75.339444)"
Grove Mountains 023165,50140,Valid,L6,9.75,Found,01/01/2003 12:00:00 AM,-72.773900,75.339400,"(-72.773900, 75.339400)"
Grove Mountains 023167,50141,Valid,L6,8.08,Found,01/01/2003 12:00:00 AM,-72.773890,75.339440,"(-72.773890, 75.339440)"
Grove Mountains 023170,48091,Valid,L5,4.47,Found,01/01/2003 12:00:00 AM,-72.773889,75.339444,"(-72.773889, 75.339444)"
Grove Mountains 023172,50142,Valid,L5,2.44,Found,01/01/2003 12:00:00 AM,-72.773890,75.339440,"(-72.773890, 75.339440)"
Grove Mountains 023176,50143,Valid,H5,0.88,Found,01/01/2003 12:00:00 AM,-72.773890,75.339440,"(-72.773890, 75.339440)"
Grove Mountains 023177,50144,Valid,H5,0.48,Found,01/01/2003 12:00:00 AM,-72.773900,75.339400,"(-72.773900, 75.339400)"
Grove Mountains 023182,50145,Valid,H6,0.46,Found,01/01/2003 12:00:00 AM,-72.773890,75.339440,"(-72.773890, 75.339440)"
Grove Mountains 023188,50146,Valid,H5,0.46,Found,01/01/2003 12:00:00 AM,-72.773890,75.339720,"(-72.773890, 75.339720)"
