Elephant Moraine 90436,8845,Valid,L6,7.9,Found,01/01/1990 12:00:00 AM,-76.277930,156.454940,"(-76.277930, 156.454940)"
Elephant Moraine 90437,8846,Valid,L6,10.8,Found,01/01/1990 12:00:00 AM,-76.269000,156.432620,"(-76.269000, 156.432620)"
Elephant Moraine 90438,8847,Valid,L6,7.1,Found,01/01/1990 12:00:00 AM,-76.268210,156.435200,"(-76.268210, 156.435200)"
Elephant Moraine 90439,8848,Valid,L6,6.8,Found,01/01/1990 12:00:00 AM,-76.281870,156.460860,"(-76.281870, 156.460860)"
Elephant Moraine 90440,8849,Valid,L6,87,Found,01/01/1990 12:00:00 AM,-76.286550,156.383440,"(-76.286550, 156.383440)"
Elephant Moraine 90441,8850,Valid,L6,125.4,Found,01/01/1990 12:00:00 AM,-76.288580,156.383980,"(-76.288580, 156.383980)"
Elephant Moraine 90442,8851,Valid,L6,102.9,Found,01/01/1990 12:00:00 AM,-76.271850,156.441370,"(-76.271850, 156.441370)"
Elephant Moraine 90443,8852,Valid,L6,136.30000000000001,Found,01/01/1990 12:00:00 AM,-76.273210,156.440400,"(-76.273210, 156.440400)"
Elephant Moraine 90444,8853,Valid,L6,103.9,Found,01/01/1990 12:00:00 AM,-76.286010,156.377890,"(-76.286010, 156.377890)"
Elephant Moraine 90445,8854,Valid,L6,127.1,Found,01/01/1990 12:00:00 AM,-76.270220,156.445420,"(-76.270220, 156.445420)"
Elephant Moraine 90446,8855,Valid,L6,84.7,Found,01/01/1990 12:00:00 AM,-76.270380,156.443500,"(-76.270380, 156.443500)"
Elephant Moraine 90447,8856,Valid,L6,105.2,Found,01/01/1990 12:00:00 AM,-76.266900,156.448180,"(-76.266900, 156.448180)"
Elephant Moraine 90448,8857,Valid,L6,2.2,Found,01/01/1990 12:00:00 AM,-76.265540,156.402860,"(-76.265540, 156.402860)"
Elephant Moraine 90449,8858,Valid,L6,0.5,Found,01/01/1990 12:00:00 AM,-76.269520,156.446600,"(-76.269520, 156.446600)"
Elephant Moraine 90450,8859,Valid,L6,63.6,Found,01/01/1990 12:00:00 AM,-76.282710,156.470540,"(-76.282710, 156.470540)"
Elephant Moraine 90451,8860,Valid,L6,78.7,Found,01/01/1990 12:00:00 AM,-76.288400,156.467540,"(-76.288400, 156.467540)"
Elephant Moraine 90452,8861,Valid,LL6,122.1,Found,01/01/1990 12:00:00 AM,-76.294220,156.457310,"(-76.294220, 156.457310)"
Elephant Moraine 90453,8862,Valid,L6,60.9,Found,01/01/1990 12:00:00 AM,-76.281300,156.463640,"(-76.281300, 156.463640)"
Elephant Moraine 90454,8863,Valid,L6,212.9,Found,01/01/1990 12:00:00 AM,-76.284330,156.460660,"(-76.284330, 156.460660)"
Elephant Moraine 90455,8864,Valid,L6,85.9,Found,01/01/1990 12:00:00 AM,-76.280230,156.434360,"(-76.280230, 156.434360)"
Elephant Moraine 90456,8865,Valid,H5,51,Found,01/01/1990 12:00:00 AM,-76.290890,156.466610,"(-76.290890, 156.466610)"
Elephant Moraine 90457,8866,Valid,L6,80.7,Found,01/01/1990 12:00:00 AM,-76.281930,156.447690,"(-76.281930, 156.447690)"
Elephant Moraine 90458,8867,Valid,L6,150.80000000000001,Found,01/01/1990 12:00:00 AM,-76.290540,156.449760,"(-76.290540, 156.449760)"
Elephant Moraine 90459,8868,Valid,L6,62.7,Found,01/01/1990 12:00:00 AM,-76.280390,156.439740,"(-76.280390, 156.439740)"
Elephant Moraine 90460,8869,Valid,L6,46.2,Found,01/01/1990 12:00:00 AM,-76.286250,156.469490,"(-76.286250, 156.469490)"
Elephant Moraine 90461,8870,Valid,L6,36.299999999999997,Found,01/01/1990 12:00:00 AM,-76.283410,156.466370,"(-76.283410, 156.466370)"
Elephant Moraine 90462,8871,Valid,L6,68.3,Found,01/01/1990 12:00:00 AM,-76.283390,156.462370,"(-76.283390, 156.462370)"
Elephant Moraine 90463,8872,Valid,L6,66.400000000000006,Found,01/01/1990 12:00:00 AM,-76.283830,156.466460,"(-76.283830, 156.466460)"
Elephant Moraine 90464,8873,Valid,L6,159.1,Found,01/01/1990 12:00:00 AM,-76.268200,156.420000,"(-76.268200, 156.420000)"
Elephant Moraine 90465,8874,Valid,L6,217.3,Found,01/01/1990 12:00:00 AM,-76.270080,156.434130,"(-76.270080, 156.434130)"
Elephant Moraine 90466,8875,Valid,L6,162.30000000000001,Found,01/01/1990 12:00:00 AM,-76.268420,156.415540,"(-76.268420, 156.415540)"
Elephant Moraine 90467,8876,Valid,L6,141.80000000000001,Found,01/01/1990 12:00:00 AM,-76.270410,156.432930,"(-76.270410, 156.432930)"
Elephant Moraine 90468,8877,Valid,L6,202,Found,01/01/1990 12:00:00 AM,-76.269310,156.411140,"(-76.269310, 156.411140)"
Elephant Moraine 90469,8878,Valid,H5,48.5,Found,01/01/1990 12:00:00 AM,-76.271160,156.421680,"(-76.271160, 156.421680)"
Elephant Moraine 90470,8879,Valid,L6,82.6,Found,01/01/1990 12:00:00 AM,-76.269580,156.432060,"(-76.269580, 156.432060)"
Elephant Moraine 90471,8880,Valid,L6,76.599999999999994,Found,01/01/1990 12:00:00 AM,-76.270110,156.417130,"(-76.270110, 156.417130)"
Elephant Moraine 90472,8881,Valid,L6,78.3,Found,01/01/1990 12:00:00 AM,-76.271540,156.420260,"(-76.271540, 156.420260)"
Elephant Moraine 90473,8882,Valid,L6,50.1,Found,01/01/1990 12:00:00 AM,-76.274090,156.431100,"(-76.274090, 156.431100)"
Elephant Moraine 90474,8883,Valid,L6,117.7,Found,01/01/1990 12:00:00 AM,-76.268430,156.429260,"(-76.268430, 156.429260)"
Elephant Moraine 90475,8884,Valid,L6,68.900000000000006,Found,01/01/1990 12:00:00 AM,-76.275250,156.409280,"(-76.275250, 156.409280)"
Elephant Moraine 90476,8885,Valid,L6,63.8,Found,01/01/1990 12:00:00 AM,-76.273620,156.421100,"(-76.273620, 156.421100)"
Elephant Moraine 90477,8886,Valid,L6,62.3,Found,01/01/1990 12:00:00 AM,-76.277050,156.454520,"(-76.277050, 156.454520)"
Elephant Moraine 90478,8887,Valid,L6,58.7,Found,01/01/1990 12:00:00 AM,-76.277540,156.427620,"(-76.277540, 156.427620)"
Elephant Moraine 90479,8888,Valid,L6,82.6,Found,01/01/1990 12:00:00 AM,-76.275000,156.422380,"(-76.275000, 156.422380)"
Elephant Moraine 90480,8889,Valid,L6,66.8,Found,01/01/1990 12:00:00 AM,-76.276970,156.426780,"(-76.276970, 156.426780)"
Elephant Moraine 90481,8890,Valid,L6,74.8,Found,01/01/1990 12:00:00 AM,-76.274020,156.423980,"(-76.274020, 156.423980)"
Elephant Moraine 90482,8891,Valid,L6,66,Found,01/01/1990 12:00:00 AM,-76.274170,156.422390,"(-76.274170, 156.422390)"
Elephant Moraine 90483,8892,Valid,L6,177.9,Found,01/01/1990 12:00:00 AM,-76.274100,156.435880,"(-76.274100, 156.435880)"
Elephant Moraine 90484,8893,Valid,L6,93.6,Found,01/01/1990 12:00:00 AM,-76.273890,156.502210,"(-76.273890, 156.502210)"
Elephant Moraine 90485,8894,Valid,L6,52.4,Found,01/01/1990 12:00:00 AM,-76.287130,156.485960,"(-76.287130, 156.485960)"
Elephant Moraine 90486,8895,Valid,L6,152.9,Found,01/01/1990 12:00:00 AM,-76.269050,156.440670,"(-76.269050, 156.440670)"
Elephant Moraine 90487,8896,Valid,L6,300.8,Found,01/01/1990 12:00:00 AM,-76.266900,156.460470,"(-76.266900, 156.460470)"
Elephant Moraine 90488,8897,Valid,L6,240.6,Found,01/01/1990 12:00:00 AM,-76.305650,156.539730,"(-76.305650, 156.539730)"
Elephant Moraine 90489,8898,Valid,L6,48.8,Found,01/01/1990 12:00:00 AM,-76.283220,156.498480,"(-76.283220, 156.498480)"
Elephant Moraine 90490,8899,Valid,L6,93,Found,01/01/1990 12:00:00 AM,-76.275300,156.430480,"(-76.275300, 156.430480)"
Elephant Moraine 90491,8900,Valid,L6,107.1,Found,01/01/1990 12:00:00 AM,-76.273770,156.436550,"(-76.273770, 156.436550)"
Elephant Moraine 90492,8901,Valid,L6,140.19999999999999,Found,01/01/1990 12:00:00 AM,-76.270710,156.436450,"(-76.270710, 156.436450)"
Elephant Moraine 90493,8902,Valid,L6,219,Found,01/01/1990 12:00:00 AM,-76.272090,156.435760,"(-76.272090, 156.435760)"
Elephant Moraine 90494,8903,Valid,L6,65.3,Found,01/01/1990 12:00:00 AM,-76.278070,156.434880,"(-76.278070, 156.434880)"
Elephant Moraine 90495,8904,Valid,L4,96.8,Found,01/01/1990 12:00:00 AM,-76.273530,156.502260,"(-76.273530, 156.502260)"
Elephant Moraine 90496,8905,Valid,L6,103.4,Found,01/01/1990 12:00:00 AM,-76.268330,156.492330,"(-76.268330, 156.492330)"
Elephant Moraine 90497,8906,Valid,L6,103.6,Found,01/01/1990 12:00:00 AM,-76.277770,156.514930,"(-76.277770, 156.514930)"
Elephant Moraine 90498,8907,Valid,L6,71.3,Found,01/01/1990 12:00:00 AM,-76.274230,156.428670,"(-76.274230, 156.428670)"
Elephant Moraine 90499,8908,Valid,L6,104.9,Found,01/01/1990 12:00:00 AM,-76.273760,156.439100,"(-76.273760, 156.439100)"
Elephant Moraine 90500,8909,Valid,L6,107.6,Found,01/01/1990 12:00:00 AM,-76.279560,156.507270,"(-76.279560, 156.507270)"
Elephant Moraine 90501,8910,Valid,L6,53.7,Found,01/01/1990 12:00:00 AM,-76.279040,156.438290,"(-76.279040, 156.438290)"
Elephant Moraine 90502,8911,Valid,H6,150,Found,01/01/1990 12:00:00 AM,-76.267820,156.537130,"(-76.267820, 156.537130)"
Elephant Moraine 90503,8912,Valid,L6,85,Found,01/01/1990 12:00:00 AM,-76.283830,156.474330,"(-76.283830, 156.474330)"
Elephant Moraine 90504,8913,Valid,L6,117.4,Found,01/01/1990 12:00:00 AM,-76.279710,156.506920,"(-76.279710, 156.506920)"
Elephant Moraine 90505,8914,Valid,L6,98,Found,01/01/1990 12:00:00 AM,-76.272380,156.434030,"(-76.272380, 156.434030)"
Elephant Moraine 90506,8915,Valid,L6,112.4,Found,01/01/1990 12:00:00 AM,-76.275520,156.434750,"(-76.275520, 156.434750)"
Elephant Moraine 90507,8916,Valid,L6,4.9,Found,01/01/1990 12:00:00 AM,-76.287350,156.449040,"(-76.287350, 156.449040)"
Elephant Moraine 90508,8917,Valid,L6,42.6,Found,01/01/1990 12:00:00 AM,-76.282190,156.468420,"(-76.282190, 156.468420)"
Elephant Moraine 90509,8918,Valid,L6,8.699999999999999,Found,01/01/1990 12:00:00 AM,-76.287270,156.430980,"(-76.287270, 156.430980)"
Elephant Moraine 90510,8919,Valid,L6,23.5,Found,01/01/1990 12:00:00 AM,-76.289020,156.434850,"(-76.289020, 156.434850)"
Elephant Moraine 90511,8920,Valid,L6,7.9,Found,01/01/1990 12:00:00 AM,-76.286850,156.434090,"(-76.286850, 156.434090)"
Elephant Moraine 90512,8921,Valid,H5,18.7,Found,01/01/1990 12:00:00 AM,-76.286320,156.460170,"(-76.286320, 156.460170)"
Elephant Moraine 90513,8922,Valid,L6,25.4,Found,01/01/1990 12:00:00 AM,-76.284530,156.459580,"(-76.284530, 156.459580)"
Elephant Moraine 90514,8923,Valid,L6,11.7,Found,01/01/1990 12:00:00 AM,-76.287380,156.442740,"(-76.287380, 156.442740)"
Elephant Moraine 90515,8924,Valid,L6,8.300000000000001,Found,01/01/1990 12:00:00 AM,-76.280440,156.434010,"(-76.280440, 156.434010)"
Elephant Moraine 90516,8925,Valid,L6,4.3,Found,01/01/1990 12:00:00 AM,-76.285380,156.439950,"(-76.285380, 156.439950)"
Elephant Moraine 90517,8926,Valid,L6,36.700000000000003,Found,01/01/1990 12:00:00 AM,-76.285150,156.441280,"(-76.285150, 156.441280)"
Elephant Moraine 90518,8927,Valid,L6,20.9,Found,01/01/1990 12:00:00 AM,-76.285160,156.441250,"(-76.285160, 156.441250)"
Elephant Moraine 90519,8928,Valid,L3.6,5.2,Found,01/01/1990 12:00:00 AM,-76.288170,156.432160,"(-76.288170, 156.432160)"
Elephant Moraine 90520,8929,Valid,L6,21.4,Found,01/01/1990 12:00:00 AM,-76.282720,156.462370,"(-76.282720, 156.462370)"
Elephant Moraine 90521,8930,Valid,L6,5.5,Found,01/01/1990 12:00:00 AM,-76.290020,156.432210,"(-76.290020, 156.432210)"
Elephant Moraine 90522,8931,Valid,L6,6.9,Found,01/01/1990 12:00:00 AM,-76.286890,156.432990,"(-76.286890, 156.432990)"
Elephant Moraine 90523,8932,Valid,L6,4,Found,01/01/1990 12:00:00 AM,-76.289630,156.458190,"(-76.289630, 156.458190)"
Elephant Moraine 90524,8933,Valid,L6,8.9,Found,01/01/1990 12:00:00 AM,-76.288630,156.432070,"(-76.288630, 156.432070)"
Elephant Moraine 90525,8934,Valid,L4,14.6,Found,01/01/1990 12:00:00 AM,-76.287150,156.430550,"(-76.287150, 156.430550)"
Elephant Moraine 90526,8935,Valid,L6,12.7,Found,01/01/1990 12:00:00 AM,-76.283340,156.470150,"(-76.283340, 156.470150)"
Elephant Moraine 90527,8936,Valid,L6,6.6,Found,01/01/1990 12:00:00 AM,-76.281590,156.459200,"(-76.281590, 156.459200)"
Elephant Moraine 90528,8937,Valid,L6,14.9,Found,01/01/1990 12:00:00 AM,-76.287470,156.436720,"(-76.287470, 156.436720)"
Elephant Moraine 90529,8938,Valid,L6,6.8,Found,01/01/1990 12:00:00 AM,-76.287370,156.429910,"(-76.287370, 156.429910)"
Elephant Moraine 90530,8939,Valid,L6,8.4,Found,01/01/1990 12:00:00 AM,-76.288650,156.430640,"(-76.288650, 156.430640)"
Elephant Moraine 90531,8940,Valid,L6,24.8,Found,01/01/1990 12:00:00 AM,-76.282590,156.465330,"(-76.282590, 156.465330)"
Elephant Moraine 90532,8941,Valid,L6,29.9,Found,01/01/1990 12:00:00 AM,-76.281510,156.459950,"(-76.281510, 156.459950)"
Elephant Moraine 90533,8942,Valid,L6,11,Found,01/01/1990 12:00:00 AM,-76.282340,156.446950,"(-76.282340, 156.446950)"
Elephant Moraine 90534,8943,Valid,L6,9.6,Found,01/01/1990 12:00:00 AM,-76.283200,156.463970,"(-76.283200, 156.463970)"
Elephant Moraine 90535,8944,Valid,L6,9,Found,01/01/1990 12:00:00 AM,-76.288830,156.432610,"(-76.288830, 156.432610)"
Elephant Moraine 90536,8945,Valid,L6,17.899999999999999,Found,01/01/1990 12:00:00 AM,-76.284580,156.464670,"(-76.284580, 156.464670)"
Elephant Moraine 90537,8946,Valid,L6,17.600000000000001,Found,01/01/1990 12:00:00 AM,-76.280500,156.470310,"(-76.280500, 156.470310)"
Elephant Moraine 90538,8947,Valid,L6,4.9,Found,01/01/1990 12:00:00 AM,-76.288950,156.430700,"(-76.288950, 156.430700)"
Elephant Moraine 90539,8948,Valid,L6,20.2,Found,01/01/1990 12:00:00 AM,-76.285830,156.441560,"(-76.285830, 156.441560)"
